location;metric;Other unintentional injuries;Self-harm;Interpersonal violence;Exposure to forces of nature;Environmental heat and cold exposure;Ebola;Neonatal disorders;Protein-energy malnutrition;Other nutritional deficiencies;Sexually transmitted infections excluding HIV;Acute hepatitis;Other unspecified infectious diseases;Esophageal cancer;Stomach cancer;Liver cancer;Inflammatory bowel disease;Vascular intestinal disorders;Gallbladder and biliary diseases;Pancreatitis;Other digestive diseases;Alzheimer's disease and other dementias;Meningitis;Encephalitis;Diphtheria;Whooping cough;Tetanus;Measles;Varicella and herpes zoster;Malaria;Chagas disease;Leishmaniasis;African trypanosomiasis;Schistosomiasis;Cysticercosis;Cystic echinococcosis;Dengue;Yellow fever;Hypertensive heart disease;Cardiomyopathy and myocarditis;Atrial fibrillation and flutter;Aortic aneurysm;Peripheral artery disease;Endocarditis;Non-rheumatic valvular heart disease;Chronic obstructive pulmonary disease;Pneumoconiosis;Asthma;Interstitial lung disease and pulmonary sarcoidosis;Other chronic respiratory diseases;Cirrhosis and other chronic liver diseases;Road injuries;Other transport injuries;Other skin and subcutaneous diseases;Sudden infant death syndrome;Falls;Drowning;Fire, heat, and hot substances;Poisonings;Parkinson's disease;Idiopathic epilepsy;Multiple sclerosis;Motor neuron disease;Other neurological disorders;Alcohol use disorders;Drug use disorders;Eating disorders;Diabetes mellitus;Tuberculosis;HIV/AIDS;Lip and oral cavity cancer;Nasopharynx cancer;Other pharynx cancer;Gallbladder and biliary tract cancer;Pancreatic cancer;Malignant skin melanoma;Non-melanoma skin cancer;Ovarian cancer;Testicular cancer;Kidney cancer;Bladder cancer;Hemoglobinopathies and hemolytic anemias;Endocrine, metabolic, blood, and immune disorders;Rheumatoid arthritis;Other musculoskeletal disorders;Congenital birth defects;Upper respiratory infections;Otitis media;Executions and police conflict;Other neglected tropical diseases;Maternal disorders;Exposure to mechanical forces;Adverse effects of medical treatment;Gynecological diseases;Appendicitis;Brain and central nervous system cancer;Thyroid cancer;Mesothelioma;Hodgkin lymphoma;Non-Hodgkin lymphoma;Multiple myeloma;Leukemia;Other neoplasms;Rheumatic heart disease;Other malignant neoplasms;Other cardiovascular and circulatory diseases;Diarrheal diseases;Bacterial skin diseases;Upper digestive system diseases;Foreign body;Conflict and terrorism;Typhoid and paratyphoid;Invasive Non-typhoidal Salmonella (iNTS);Rabies;Intestinal nematode infections;Other intestinal infectious diseases;Lower respiratory infections;Acute glomerulonephritis;Chronic kidney disease;Urinary diseases and male infertility;Ischemic heart disease;Zika virus;Paralytic ileus and intestinal obstruction;Larynx cancer;Animal contact;Tracheal, bronchus, and lung cancer;Breast cancer;Cervical cancer;Uterine cancer;Prostate cancer;Colon and rectum cancer;Decubitus ulcer;Stroke;Inguinal, femoral, and abdominal hernia
Dominican Republic;Percent;0.004349628;0.009508234;0.028227107;0;0.000146018;0;0.046586106;0.006031488;0.00053998;0.003020811;0.000608088;0.000900456;0.003307951;0.011248277;0.006425091;0.000318026;0.001012908;0.001273718;0.001131148;0.001347659;0.023217361;0.003061758;0.001083514;1.60E-05;0.002884434;0.000298732;0;0.000237261;6.98E-05;0;0;0;0.000351512;8.09E-05;6.16E-07;0.000103909;0;0.02684702;0.003682938;0.006222257;0.002594535;0.000403972;0.001222441;0.001489057;0.01933532;2.09E-05;0.006762793;0.0007915;0.000566613;0.041725002;0.037749179;0.000786529;1.65E-05;0.000444231;0.006142956;0.004522133;0.002047693;0.000688292;0.006346721;0.002821102;0.000217368;0.000534873;0.000807465;0.002141087;0.00075477;4.23E-07;0.042015322;0.010633268;0.019515808;0.003662248;0.000593427;0.002129444;0.003406306;0.004796298;0.000303408;0.002071313;0.00118214;8.37E-05;0.003217;0.001828368;0.002164853;0.007971339;0.000608805;0.00220888;0.010408641;2.04E-05;1.48E-07;1.70E-05;6.74E-05;0.00326759;0.00254826;0.003444541;0.000138736;0.001165981;0.001217445;0.000938106;0.000155853;0.000173139;0.003559416;0.001984375;0.005635408;0.000545623;0.002012581;0.007563298;0.007956673;0.007909811;0.000505648;0.00487097;0.00539146;0;4.51E-05;4.27E-05;6.04E-05;1.28E-05;1.54E-05;0.028514724;1.64E-06;0.032300645;0.001483687;0.217083452;6.18E-07;0.002052001;0.002687583;5.08E-05;0.020350207;0.011297047;0.009321484;0.003745818;0.023917716;0.015797108;0.000202764;0.115472676;0.000578898
Philippines;Number;1751.682633;4568.604176;15569.78569;8;191.9071894;0;23672.9553;3011.245904;599.6013999;1184.451637;137.2425578;648.0551336;1046.226945;3314.647942;5280.370044;117.3848885;239.2857027;1174.303943;765.9700311;639.7496339;10473.10078;2055.950767;1294.968506;16.2478411;2050.071668;552.5721632;2588.418536;223.5993338;45.55835367;0;0;0;210.5542258;2.632711421;2.058673815;2173.685043;0;23536.70492;3202.805497;1571.198911;1118.711821;106.662486;952.1247644;220.7830054;20981.96647;14.30884343;11776.37585;178.2954281;277.9629646;14286.91194;10945.25661;1071.51955;65.0901211;582.4742886;4776.642027;4792.479115;1004.176819;191.3679471;2428.947218;521.2243312;106.451724;64.69902388;298.3245292;1104.679014;325.1756671;2.951514089;27679.9853;29181.11112;5222.483358;1549.455488;1431.901246;347.2449357;484.0218472;3249.566112;214.5013376;398.0942238;2604.187052;145.9785855;1055.145582;756.6053292;782.0999401;1835.353062;159.6840167;681.6357143;9134.132121;38.28090071;4.755863784;424.5780394;39.93683569;1859.419065;680.8841845;489.910184;118.4130936;367.7081258;2073.050293;1009.8052;102.7941499;140.4423779;2180.154698;468.7625368;4212.954965;194.6854798;2357.49238;4469.792709;1344.837181;8391.596505;742.656031;7870.107897;998.4020627;418.9999855;2088.695306;624.2311632;377.8961294;17.914693;13.87475272;58412.83447;228.483455;33358.33465;4561.844784;97412.13705;0;2086.054937;691.1702401;577.3914067;13964.24762;10254.73565;3120.441304;1113.820923;4253.327511;11192.86149;1534.577907;72487.93022;397.2322651
Philippines;Percent;0.002739248;0.007142669;0.0243439;1.26E-05;0.000299963;0;0.037230582;0.004723457;0.000940006;0.00186466;0.000214631;0.001012657;0.001635524;0.005183532;0.008253085;0.000183712;0.00037462;0.001838941;0.001197469;0.00100135;0.016394827;0.003226385;0.002029598;2.55E-05;0.00323048;0.000864824;0.004069522;0.000350942;7.11E-05;0;0;0;0.000329211;4.12E-06;3.22E-06;0.003413099;0;0.036832342;0.00500949;0.002463492;0.001750448;0.000166878;0.001488821;0.000345426;0.032826997;2.24E-05;0.018434529;0.000279095;0.000434912;0.022330337;0.017117656;0.001676297;0.00010188;0.000917226;0.007474932;0.007509734;0.001573308;0.000299661;0.003803752;0.000815903;0.000166631;0.000101191;0.000467059;0.001725276;0.000508265;4.62E-06;0.043308433;0.045635976;0.008222859;0.002423562;0.002237979;0.000542743;0.000757442;0.005083402;0.000335645;0.000622883;0.004077962;0.000228244;0.001650521;0.001183566;0.001224693;0.002874198;0.000249673;0.001064534;0.014362369;6.00E-05;7.45E-06;0.000667871;6.26E-05;0.002908803;0.001065364;0.000766817;0.000185397;0.000575574;0.003243226;0.001580298;0.000160646;0.000219638;0.003410569;0.000733434;0.006597612;0.000304576;0.003689357;0.006994703;0.002105389;0.013169579;0.001162813;0.012312471;0.001565213;0.000659916;0.003276339;0.000978347;0.000592492;2.81E-05;2.18E-05;0.091525832;0.000358151;0.052180323;0.007138819;0.152397868;0;0.003267904;0.00108004;0.000904088;0.021831414;0.016055166;0.00488551;0.001743876;0.006648819;0.017503543;0.002404299;0.113405543;0.000621688
Guatemala;Number;714.3347651;953.1050161;6292.710881;0;40.97200311;0;2834.370874;1743.87237;102.7083898;15.95619858;15.35823481;84.44733137;234.9892485;2958.694574;521.2662971;35.39609237;74.66670969;256.0533206;395.934454;308.2255928;1940.925954;241.8720938;92.53585716;0.017364048;39.4237779;9.875948451;0;14.59627405;0.18581019;17.3687718;0.455385503;0;0;19.14234424;0.267491681;28.93139292;0;664.439135;147.5986723;285.9824635;106.9267248;8.818096806;63.30663559;50.46494616;1859.249836;1.218729964;326.9625338;248.307652;93.37943854;5520.714903;2794.77569;250.1585251;2.724094594;119.2431665;1289.939859;407.3735906;176.0466156;245.3953889;406.4011878;443.1154765;20.34189065;16.1822875;91.76299869;1769.287922;218.2718959;0.091707128;6670.649715;418.9591905;668.7656832;107.8645931;28.6733017;39.55890304;207.0517025;502.3320221;46.70357453;159.4077624;208.4358754;66.18919804;182.9742413;113.2375089;70.01597183;390.3081978;80.30447075;134.3613418;1298.732004;26.64279123;0.072259932;2.075706117;17.66985684;504.5271931;987.9070098;178.8646815;13.88674906;159.785695;285.6100731;74.06912289;10.33457671;51.18611924;242.1738806;72.90494018;724.1592148;40.14257277;60.18793228;504.509404;336.8872037;2915.612485;176.9031478;1156.758705;848.3998147;0;28.85985129;0.445437561;0.333772368;5.938772152;2.378341388;9874.913189;0.138426257;6017.940759;366.4935609;9408.46204;0.050924533;478.4366393;80.61100317;34.37912254;896.7608396;669.2177677;1194.932845;165.7735022;1250.451542;965.0541624;43.49390999;4748.55879;184.0184813
Guatemala;Percent;0.007531949;0.01004921;0.066354702;0;0.000431553;0;0.029702915;0.018412709;0.001082603;0.000168094;0.000161847;0.000888807;0.002478702;0.031207451;0.005495787;0.000373431;0.000788572;0.002702411;0.004170843;0.00325132;0.020555728;0.002547655;0.000974129;1.83E-07;0.000415111;0.000104398;0;0.000153903;1.95E-06;0.000183335;4.85E-06;0;0;0.000201664;2.82E-06;0.000305141;0;0.007022441;0.001557361;0.003025349;0.00112808;9.31E-05;0.000666933;0.000532512;0.019644812;1.29E-05;0.003449194;0.002621516;0.000983468;0.058174278;0.02946339;0.002639712;2.88E-05;0.001249148;0.013608845;0.004294608;0.001856245;0.002586225;0.004295396;0.004669082;0.000214429;0.000170387;0.000967282;0.018631985;0.002299809;9.64E-07;0.070345095;0.004414555;0.007141438;0.001137872;0.000302295;0.000417144;0.002183734;0.005297446;0.000492569;0.001683047;0.002197028;0.000698587;0.001927966;0.001194909;0.000737979;0.004114126;0.000847942;0.001417012;0.013635771;0.000280507;7.61E-07;2.19E-05;0.000185716;0.005305608;0.010416574;0.001885174;0.000146126;0.001684163;0.003010641;0.000781336;0.000108827;0.000539553;0.002552879;0.000768206;0.00763495;0.000423292;0.000634513;0.005319166;0.003552823;0.030709123;0.001868587;0.012204904;0.008936581;0;0.000303767;4.71E-06;3.51E-06;6.26E-05;2.51E-05;0.104111953;1.46E-06;0.063476246;0.003866494;0.099377547;5.34E-07;0.005045247;0.000850017;0.000362672;0.009452526;0.007052277;0.012593497;0.001748629;0.013195868;0.010179231;0.00045924;0.050135648;0.001940943
El Salvador;Number;47.54114973;531.3984566;3047.099734;0;3.350873966;0;482.7912932;291.3702696;1.33666596;10.03928269;5.781142719;25.88251515;101.9106108;983.8209919;126.7969663;9.031322924;64.38449919;132.1547787;93.36768632;126.063793;1695.117915;51.99933925;18.16043025;0.160076565;39.11111734;2.468761542;0;8.37560547;0.444601928;21.50391274;0.34634067;0;0;3.842063626;0.235202602;6.654175558;0;384.031037;49.86975086;294.3553945;56.80527965;6.858694665;20.90176872;21.33277004;1199.848926;0.519646626;174.1949101;122.1350747;17.06704868;1500.017109;1278.698962;169.0751668;0.836026856;8.020548733;478.4000062;212.8451229;41.99360714;10.81980164;304.9590575;69.55127786;7.344172612;6.42881914;26.23235502;874.4911025;11.45029883;0.08240183;2256.688136;89.42940068;680.2512839;65.4742857;12.09525023;19.47317762;160.4180855;314.718828;12.47400057;42.12566004;134.3957621;11.06655228;90.76313372;69.44838223;20.92167854;76.95424057;18.31876525;70.9402732;371.5287778;1.643869978;0.001469913;0.606382489;1.662379818;44.19436078;21.13850217;32.62639591;8.014379135;30.20636328;186.1084585;34.5586459;3.044135856;30.05152251;155.1867718;40.92444853;297.7832001;15.38672794;35.98109425;236.9486619;150.4287258;307.5112384;70.62926637;298.6715135;60.42257487;0;0.451943196;1.564543238;0.177818006;0.850445026;0.437964263;2303.915121;0.026154784;4083.28209;280.075696;6481.972313;0.054211935;112.3493561;46.33994545;13.87110848;632.397743;373.2264664;522.8110701;77.31101967;556.3718816;551.8770527;38.01076894;2192.560228;65.711273
El Salvador;Percent;0.001180567;0.013195554;0.075714365;0;8.33E-05;0;0.01193948;0.007253072;3.33E-05;0.000248577;0.000143479;0.00064344;0.002533635;0.024461798;0.003150896;0.000224638;0.001602831;0.003287709;0.002319407;0.003134941;0.042370822;0.001290822;0.000450836;3.97E-06;0.000966453;6.13E-05;0;0.00020847;1.10E-05;0.000535386;8.68E-06;0;0;9.53E-05;5.85E-06;0.000167315;0;0.009560847;0.001240208;0.007345991;0.001413294;0.000171077;0.000519118;0.000530318;0.029891149;1.29E-05;0.004334907;0.003044792;0.000423621;0.037253837;0.031756391;0.004198574;2.08E-05;0.000198357;0.011906642;0.005289759;0.001043321;0.000268554;0.007601347;0.001726481;0.000182215;0.000159432;0.000651411;0.021688572;0.000284352;2.04E-06;0.056085354;0.002221732;0.017147315;0.001626972;0.000300491;0.000483461;0.003988669;0.007820361;0.000310033;0.001048389;0.003335484;0.000275081;0.002254967;0.001727862;0.000520033;0.001912193;0.000455891;0.001762638;0.009198206;4.08E-05;3.65E-08;1.51E-05;4.14E-05;0.001093293;0.000525173;0.000811306;0.000198748;0.000750994;0.004622097;0.000858852;7.56E-05;0.000746727;0.003855787;0.001017001;0.007397664;0.000382654;0.000894225;0.005890686;0.003742455;0.007646996;0.001758559;0.007436063;0.001500765;0;1.12E-05;3.89E-05;4.42E-06;2.11E-05;1.09E-05;0.057355968;6.51E-07;0.101459115;0.006966469;0.161414784;1.35E-06;0.002794769;0.00115075;0.000344894;0.015712245;0.009262338;0.012975602;0.001921094;0.013858532;0.013720094;0.000946277;0.054567619;0.001635361
France;Number;542.9833149;11013.50776;537.9484612;0;1874.621609;0;1142.284045;4580.612128;153.3857346;32.41218324;18.81087594;732.4091619;5215.622937;7238.034087;7792.061499;2180.909195;3230.97117;2394.076411;1186.002269;2263.47586;46007.8795;225.5532632;203.6826267;0.09192489;1.933927027;4.264368369;0.192156923;188.1999251;0;0;1.809508573;0;0;0;0.895222637;0.169630094;0;8543.288516;6854.893687;9252.627561;3400.857926;1249.936702;2774.851478;8305.630034;17570.34705;656.7115329;1137.772707;2202.294773;493.354283;10722.41725;4236.531551;456.7019594;204.7843512;145.1155637;18175.03232;944.3227185;682.983441;212.6757835;7997.05679;1907.997026;586.8992208;1938.196627;1997.787337;3747.691764;1839.421878;15.53747486;12805.5738;1052.539808;456.978952;2423.690174;387.8093995;2057.539022;1695.306047;14045.54486;2194.594595;1083.58818;4608.039527;139.028183;5370.830998;7767.772508;580.5403516;4787.274358;440.8030969;2775.718714;1247.445814;26.32673615;5.014597013;6.92703732;9.358099854;45.77307587;583.3977146;2420.05445;48.28421932;147.4810633;4157.272433;603.8877321;1704.719494;308.9525665;5974.821309;4049.484643;7697.519435;2949.539913;2566.107996;6517.782437;10410.37294;1607.012698;1188.205516;1412.902353;4379.793659;0;3.562265351;18.33075118;0.105264565;0;3.572551041;23095.58039;1.748846862;12699.73078;3806.917797;68324.88295;0;5364.993533;1811.780237;42.17498365;40194.55476;15326.23024;1856.948098;2140.988307;14501.95447;25496.71745;1154.404463;44812.53202;859.9584505
France;Percent;0.000900041;0.018256139;0.000891698;0;0.003107573;0;0.001892361;0.007593076;0.000254208;5.37E-05;3.12E-05;0.001213979;0.008645478;0.011997634;0.012916277;0.003615096;0.005355456;0.003968579;0.001965878;0.003751875;0.076270268;0.000373859;0.000337603;1.52E-07;3.20E-06;7.07E-06;3.18E-07;0.000312001;0;0;3.00E-06;0;0;0;1.48E-06;2.81E-07;0;0.014162075;0.011363055;0.01533713;0.005637205;0.002071729;0.004599604;0.013767566;0.029124381;0.001088555;0.001885922;0.003650639;0.000817767;0.017773296;0.007022356;0.000757036;0.000339461;0.000240421;0.030126881;0.001565258;0.001132106;0.000352529;0.013255975;0.003162662;0.00097289;0.003212686;0.003311503;0.006212103;0.003049005;2.58E-05;0.021226614;0.001744709;0.00075754;0.004017476;0.000642832;0.003410582;0.002810084;0.023281791;0.003637802;0.001796192;0.007638359;0.000230452;0.008902833;0.0128759;0.000962279;0.007935441;0.000730656;0.004600995;0.002067245;4.36E-05;8.31E-06;1.15E-05;1.55E-05;7.59E-05;0.000967029;0.004011419;8.00E-05;0.000244466;0.006891142;0.001001021;0.002825743;0.000512123;0.009904304;0.00671234;0.012759661;0.00488925;0.004253686;0.010803985;0.017256309;0.002663757;0.001969723;0.002342058;0.007259944;0;5.90E-06;3.04E-05;1.74E-07;0;5.92E-06;0.038283194;2.90E-06;0.021051387;0.006310352;0.11325557;0;0.008893172;0.003003245;6.99E-05;0.066625851;0.025404474;0.003078121;0.003548944;0.024037339;0.042263101;0.001913543;0.074281436;0.001425436
Gabon;Number;17.53708402;172.1818831;76.32343661;0;6.095554443;0;507.4424233;63.11114007;5.242392557;44.48733805;9.30975949;24.10406044;112.6975922;80.04953374;35.53611834;5.419733496;16.28048839;30.92947918;13.75866177;34.08026009;166.7603109;85.70337278;5.538241565;0.201972772;39.42209031;1.803359399;20.22247971;4.265685372;714.8195765;0;0;27.48265783;13.22061747;1.326105529;0.070277856;0.009596691;10.52656938;404.7023973;82.33059387;46.65986069;33.63421493;24.30586204;13.66190715;17.12554711;203.5037744;1.720017321;86.88503771;10.59487747;5.473429888;397.2363205;519.138684;20.14476268;0.672536259;5.732629502;75.34383023;25.35442586;29.7492105;23.04634722;43.25560294;31.56998637;1.625816133;0.354430561;15.41834203;19.09940955;9.920278462;0.033751094;613.8017645;473.8264394;1115.206638;29.52242122;6.416096744;8.727375469;11.71233988;79.6558189;7.395814086;5.709431888;28.32569996;2.745902524;22.20617133;41.50066429;43.43701312;40.58714589;5.997081228;13.36925428;119.7482061;1.741561441;0.145736139;0.180911163;0.473218347;79.7582669;25.06514711;18.81430766;1.530725533;5.305521886;21.52136894;5.669560666;2.894919295;4.25406432;48.67617436;16.19499802;39.89274304;4.877348974;18.64334836;62.72343084;56.03308411;268.3877525;17.6603595;48.31540401;25.61432157;2;4.223974395;7.888774512;0.250802677;0.204315083;0.223383539;696.8404021;0.580098826;366.8297073;65.51881534;986.7073914;0;42.82479947;18.1661089;28.27593213;205.0938982;160.8396451;102.0804304;12.9553448;116.8918787;141.2382117;2.426957164;857.4591385;8.87127562
Gabon;Percent;0.00148746;0.014599821;0.006465679;0;0.000517264;0;0.0432377;0.005367009;0.000445452;0.003788059;0.000787663;0.002047507;0.009570247;0.006797187;0.003017229;0.000460266;0.001384498;0.00263012;0.001167167;0.002896119;0.014196313;0.007276417;0.000470286;1.72E-05;0.003354624;0.000153518;0.001724677;0.0003631;0.060644399;0;0;0.002327832;0.00112153;0.000112421;5.97E-06;8.15E-07;0.000894797;0.034406852;0.006993094;0.00397435;0.002859278;0.002068735;0.001159438;0.001454963;0.017315317;0.00014618;0.007381775;0.000900115;0.000463896;0.033694845;0.043993101;0.001706841;5.72E-05;0.000489441;0.006407941;0.002153256;0.002525606;0.001954664;0.003686081;0.002676499;0.000137634;3.01E-05;0.001308651;0.001618827;0.000840262;2.85E-06;0.052149177;0.04019645;0.095085033;0.002506709;0.000544514;0.000741187;0.000994865;0.006763728;0.000627252;0.000485508;0.002399447;0.000232734;0.001885657;0.003529285;0.003686649;0.003446368;0.000509588;0.001134145;0.01019754;0.000148303;1.24E-05;1.53E-05;4.03E-05;0.00673271;0.002127448;0.001596922;0.000129445;0.000450534;0.0018249;0.00048131;0.000245487;0.000360583;0.004129803;0.001374871;0.003387329;0.000414896;0.001582992;0.005323726;0.004759788;0.022823344;0.001499552;0.004104394;0.002174172;0.000171108;0.00035888;0.000670521;2.13E-05;1.74E-05;1.90E-05;0.059280802;4.93E-05;0.031171113;0.005567565;0.083899837;0;0.003636556;0.001542939;0.002400532;0.017415162;0.013624409;0.008636988;0.001098321;0.009957497;0.011997075;0.000206771;0.07290734;0.000755113
Grenada;Number;1.626950479;5.175728068;6.309256924;0;0.114811036;0;10.57192351;2.179220314;0.220139865;0.081729545;0.082645548;1.432610206;7.514272959;10.92955233;3.415288653;1.315392516;0.709243775;1.592467081;0.987724545;3.607382635;16.25918345;0.459566091;0.423445364;0.000218015;0.001532872;0.110029748;0;0.093554182;0;0;0;0;0;0;0.000496934;0.01532447;0;25.89357283;11.68176963;4.830705846;4.765714814;2.674515697;2.433864795;2.480615062;14.12414089;0.144989614;2.125524165;1.327983319;1.327295561;18.32935766;10.13265723;1.394141898;0.130428596;0.090086949;6.407971468;5.552053557;1.979148634;0.233143924;4.731325883;2.561278526;0.379636878;0.666904411;1.072557102;4.097284499;0.884582291;0.000612798;75.16173335;0.572760883;5.455137031;3.087950754;0.645650454;1.637149307;1.877941148;10.45867203;0.658846658;0.666890328;4.438727323;0.082106837;2.219587072;3.196386438;3.08625677;8.015381215;0.197901647;2.228208996;4.252372071;0.036806329;0.00041142;0.011600264;0.237847373;0.782135499;3.942126333;3.476935;0.349675573;0.383380055;2.670525913;1.054105617;0.280721842;0.337802805;9.231767246;3.130012122;4.489673055;1.21113197;2.581483557;6.068101004;9.740720888;1.345388599;4.522422259;4.508215454;2.649780462;0;0.001666791;0.004224543;0.003595979;0.006453681;0.007218666;47.10300032;0.004270254;49.55312339;6.565259371;105.1995703;0.049489283;4.67207094;1.406049588;0.663551342;16.01245467;17.66778857;9.811682457;6.529676927;36.84394275;19.96696336;6.052810088;90.95556258;0.754453494
Grenada;Percent;0.001986566;0.006319746;0.007701697;0;0.000140301;0;0.012895872;0.002662297;0.000268961;9.98E-05;0.000100926;0.001750236;0.009179887;0.013352987;0.004172315;0.001606719;0.000866685;0.001945485;0.001206476;0.004408692;0.019896101;0.000561099;0.000516831;2.66E-07;1.87E-06;0.000134465;0;0.000114292;0;0;0;0;0;0;6.07E-07;1.87E-05;0;0.031633936;0.014270582;0.005904433;0.005823672;0.003268764;0.002972478;0.003031013;0.017258078;0.000177162;0.002596325;0.001622655;0.001620706;0.022387618;0.012371467;0.001702212;0.000159314;0.000109878;0.007830608;0.006778862;0.002417325;0.000284664;0.005782681;0.003127086;0.000463539;0.000814544;0.001309853;0.005003535;0.001079712;7.47E-07;0.091834689;0.000699611;0.006673732;0.003772202;0.000788692;0.001999915;0.002293982;0.012776948;0.000804746;0.000814969;0.005420602;0.000100263;0.002711015;0.003905813;0.003768512;0.009789366;0.000241784;0.002720646;0.005188184;4.49E-05;5.03E-07;1.42E-05;0.000290124;0.000954252;0.00481349;0.004247682;0.000426935;0.00046828;0.003262014;0.001287629;0.000342821;0.00041245;0.011275039;0.003823216;0.005483337;0.001479612;0.003152346;0.007411866;0.011900721;0.001643213;0.005523573;0.00550805;0.003236387;0;2.04E-06;5.16E-06;4.39E-06;7.88E-06;8.82E-06;0.057553361;5.22E-06;0.060534843;0.008021207;0.128548861;6.05E-05;0.005708759;0.001717854;0.000810804;0.019561909;0.021578168;0.01198265;0.007975383;0.045027146;0.024396001;0.007396175;0.111149564;0.000921693
Russian Federation;Number;3274.635791;39040.24113;22285.04107;0;9103.593619;0;3555.893677;246.2282794;209.2703405;179.4382813;57.17999959;491.0215781;7663.186245;30920.33038;6825.774809;1257.336681;11231.59802;3479.946273;11615.29045;2941.036042;48437.21791;1142.560574;1189.125996;0.371286065;2.458256511;3.528593687;0.447523024;38.35579787;0;0;0;0;0;1.324104801;22.60514335;0;0;18411.0306;52883.57128;9962.223677;9129.909723;9052.288282;1634.620035;1731.848939;36483.15727;188.3967885;1786.366826;640.7667103;291.7238388;46101.76652;20867.29138;2547.223636;82.34125491;311.3512229;12037.22294;7085.975524;6598.851548;5805.181563;9390.294304;748.7232415;843.2659887;742.0068775;1688.373209;28460.36897;5877.049236;6.729055206;18746.21663;7982.249373;18681.54383;5853.090836;535.0108222;2921.358441;2895.942126;19377.89313;3485.437365;1994.013846;9378.789676;327.4749849;10193.69496;7184.011264;401.4336501;1628.485397;779.2285359;1305.671243;3824.057631;175.6928572;3.366457932;102.8723127;73.6713072;205.864676;3168.411435;1637.97768;106.4585465;413.1412947;7170.787942;1288.274809;609.7799743;847.4537068;4698.486417;2721.018667;7426.658547;737.3383236;2849.049401;11132.45452;8782.795476;423.2382312;2570.147635;9396.981615;6486.177819;20.04927111;3.144368864;12.84856811;3.76541274;0;9.871319371;32972.00403;126.6991679;11652.47616;10363.80331;562609.0175;0;3117.00848;4111.17846;269.2290536;54139.5245;23778.04358;6845.208063;5994.002711;12931.85846;42834.42101;145.6215861;327884.9975;1332.830219
Russian Federation;Percent;0.001830122;0.021815073;0.01245292;0;0.005086564;0;0.001994435;0.000137618;0.000117016;0.000100272;3.20E-05;0.000275033;0.00428282;0.017283784;0.003815159;0.000702916;0.006281316;0.001946217;0.006491124;0.001643323;0.027188519;0.000638906;0.000664862;2.08E-07;1.38E-06;1.97E-06;2.51E-07;2.15E-05;0;0;0;0;0;7.40E-07;1.26E-05;0;0;0.01029863;0.029556264;0.005572941;0.00510391;0.005062673;0.000914039;0.000968253;0.020398864;0.000105333;0.000998617;0.000358202;0.000163092;0.025759147;0.011663345;0.001423733;4.60E-05;0.000174621;0.006728056;0.003960798;0.003688254;0.003244491;0.005252493;0.00041849;0.000471593;0.000414701;0.000943991;0.015901041;0.003285928;3.76E-06;0.010482017;0.004459694;0.010480473;0.003270632;0.000298955;0.001632254;0.001619038;0.010831834;0.001948117;0.001115061;0.005242121;0.000183038;0.005697864;0.004016361;0.000224499;0.00091096;0.000435584;0.00072977;0.002143655;9.83E-05;1.88E-06;5.75E-05;4.12E-05;0.000114945;0.001770748;0.000915774;5.95E-05;0.000230988;0.004008481;0.000720207;0.000340851;0.000473655;0.002626337;0.001520974;0.004151811;0.000412146;0.001592443;0.006223405;0.004910013;0.000236845;0.001436935;0.005253496;0.003625358;1.12E-05;1.76E-06;7.19E-06;2.11E-06;0;5.52E-06;0.018430798;7.08E-05;0.006515254;0.005794372;0.314613454;0;0.001742467;0.002296939;0.000150512;0.030255879;0.013293042;0.003826189;0.003351452;0.007228788;0.023947255;8.14E-05;0.183382415;0.00074551
